"id","number","date","due_date","currency_code","gross_amount","vat_amount","net_amount","payment_term_days","name","value","name-2","display_name"
14679023,"891128","2019-04-09","2019-06-30",1,"280.39","0.00","280.39",288,"A.P.A.INDUSTRIES LLC","05091902EC","misc_ref","MiscRef"
20358699,"SI-00043553","2022-05-19","2022-07-31",0,"168.00","28.00","140.00",71,"THE TURBO GUY","190522013F","misc_ref","MiscRef"
13978731,"SL05012099INV","2018-05-25","2018-06-30",0,"59.96","9.99","49.97",78,"NORTHGATE VEHICLE HIRE LTD","3105180015","misc_ref","MiscRef"
14780822,"17642307","2019-11-15","2019-12-15",0,"131.41","21.90","109.51",25,"KLARIUS PRODUCTS LTD","18112019","misc_ref","MiscRef"
14649666,"0000048042","2019-08-12","2019-09-11",0,"893.99","149.00","744.99",29,"MAJORLIFT HYDRAULIC EQUIPMENT LTD","1508190070","misc_ref","MiscRef"
13923220,"19225070","2018-04-26","2018-06-30",0,"204.50","34.08","170.42",63,"FERRARIS PISTON SERVICES LTD","27042018","misc_ref","MiscRef"
20374990,"9993520556","2022-06-21","2022-07-31",0,"2450.18","408.36","2041.82",37,"AKZO NOBEL COATINGS LTD-ATS(PAINT)","2206220256","misc_ref","MiscRef"
20072288,"2257246550","2021-07-15","2021-11-12",0,"40.20","6.70","33.50",120,"ROBERT BOSCH LIMITED","15072021","misc_ref","MiscRef"
13804531,"18-501082","2018-02-14","2018-04-15",0,"117.89","19.65","98.24",57,"PATREBCIAL UK","14022018","misc_ref","MiscRef"
14776998,"17640577","2019-11-13","2019-12-15",0,"34.04","5.67","28.37",29,"KLARIUS PRODUCTS LTD","14112019","misc_ref","MiscRef"
14939070,"INV-007748","2020-03-25","2020-04-01",0,"807.50","0.00","807.50",35,"MOTIVATES INC. LIMITED","2603200033","misc_ref","MiscRef"
14930431,"1213509","2020-03-02","2020-04-01",0,"1194.12","199.02","995.10",36,"EXTRA PERSONNEL LIMITED","1903200120","misc_ref","MiscRef"
14941642,"17708584","2020-03-31","2020-04-15",0,"1.26","0.21","1.05",16,"KLARIUS PRODUCTS LTD","01042020","misc_ref","MiscRef"
14210188,"17417335","2018-10-08","2018-11-15",0,"21.90","3.65","18.25",35,"KLARIUS PRODUCTS LTD","11102018","misc_ref","MiscRef"
20618767,"71719837","2023-03-10","2023-05-15",0,"26231.83","0.00","26231.83",325,"SOUTHEND-ON-SEA BOROUGH COUNCIL","2023/24","misc_ref","MiscRef"
14391180,"23828019","2018-12-03","2018-12-03",0,"122.42","5.83","116.59",9,"OPUS ENERGY CORPORATE LTD","1302190248","misc_ref","MiscRef"
14337709,"A1174314","2019-01-08","2019-04-30",0,"108.00","18.00","90.00",110,"BM CATALYSTS","09012019","misc_ref","MiscRef"
21095043,"160191427","2024-09-25","2024-11-30",0,"413.77","68.96","344.81",63,"THE TOOL CONNECTION LTD","270924011A","misc_ref","MiscRef"
13886167,"17297232","2018-04-05","2018-05-15",0,"29.50","4.92","24.58",39,"KLARIUS PRODUCTS LTD","06042018","misc_ref","MiscRef"
20021962,"17924745","2021-05-18","2021-06-15",0,"21.31","3.55","17.76",26,"KLARIUS PRODUCTS LTD","19052021","misc_ref","MiscRef"
21238620,"351319742","2025-02-28","2025-04-15",0,"56.38","9.40","46.98",18,"WORLDPAY","3037530683","misc_ref","MiscRef"
20774872,"18422749","2023-10-04","2023-11-15",0,"25.75","4.29","21.46",36,"KLARIUS PRODUCTS LTD","05102023","misc_ref","MiscRef"
20327071,"18122171","2022-04-27","2022-05-15",0,"145.78","24.30","121.48",15,"KLARIUS PRODUCTS LTD","28042022","misc_ref","MiscRef"
14624614,"EEC798726","2019-07-26","2019-09-15",0,"99.19","16.53","82.66",49,"EUROPEAN EXHAUST & CATALYST LTD.","2607190502","misc_ref","MiscRef"
14867277,"0000635839","2020-01-29","2020-02-29",0,"890.88","148.48","742.40",28,"IN PHASE INTERNATIONAL LTD","3001200307","misc_ref","MiscRef"
14831486,"NIN0006864","2020-01-03","2020-02-02",0,"2087.28","347.88","1739.40",34,"PHOENIX VECHICLE PARTS LTD","030120020A","misc_ref","MiscRef"
20925900,"18533557","2024-04-08","2024-05-15",0,"376.26","62.71","313.55",31,"KLARIUS PRODUCTS LTD","09042024","misc_ref","MiscRef"
14606174,"19-502800","2019-07-15","2019-09-13",0,"77.29","12.88","64.41",60,"PATREBCIAL UK","15072019","misc_ref","MiscRef"
20968280,"18567852","2024-06-03","2024-07-15",0,"135.08","22.51","112.57",43,"KLARIUS PRODUCTS LTD","04062024","misc_ref","MiscRef"
14368383,"290938","2018-11-21","2018-12-30",0,"405.00","67.50","337.50",9,"THE HOBBY COMPANY LIMITED","2901190140","misc_ref","MiscRef"
13646706,"2257170679","2020-07-02","2020-09-30",0,"24.92","4.15","20.77",90,"ROBERT BOSCH LIMITED","02072020","misc_ref","MiscRef"
20324165,"UKF070845","2022-04-25","2022-05-15",0,"875.00","0.00","875.00",24,"EURO CAR PARTS LIMITED T/AS VEGE UK","2604220303","misc_ref","MiscRef"
21084549,"41572","2024-09-20","2024-11-30",0,"1780.80","296.80","1484.00",70,"STEVEN CARSON T/A STEVEN CARSON PARCELS","2409240148","misc_ref","MiscRef"
20097862,"663529","2021-06-16","2021-08-31",0,"958.14","159.69","798.45",28,"STAFF ASSIST UK LIMITED","1308210033","misc_ref","MiscRef"
14653394,"161606","2019-08-14","2019-08-21",0,"140.00","23.33","116.67",14,"APPLEHOUSE TRAVEL","160819036D","misc_ref","MiscRef"
14039327,"19961837","2018-07-02","2018-09-30",0,"16.15","2.69","13.46",87,"FERRARIS PISTON SERVICES LTD","03072018","misc_ref","MiscRef"
20667236,"F1/1682","2023-05-30","2023-06-29",2,"3251.70","0.00","3251.70",29,"FIAMMA SPA","01062300F9","misc_ref","MiscRef"
13894042,"028I130844","2018-04-06","2018-04-13",0,"138.60","23.10","115.50",19,"MR CLUTCH AUTOCENTRES","110418012F","misc_ref","MiscRef"
20411817,"404000493646","2022-08-01","2022-08-31",0,"199.56","33.26","166.30",52,"ENTERPRISE RENT-A-CAR UK LIMITED","020822015C","misc_ref","MiscRef"
20179909,"UKF060413","2021-11-10","2021-12-15",0,"810.00","0.00","810.00",21,"EURO CAR PARTS LIMITED T/AS VEGE UK","111121056E","misc_ref","MiscRef"
19909717,"17857180","2021-01-14","2021-02-15",0,"97.09","16.18","80.91",25,"KLARIUS PRODUCTS LTD","18012021","misc_ref","MiscRef"
14379595,"12198526","2019-02-06","2019-04-30",0,"9.28","1.55","7.73",81,"FERRARIS PISTON SERVICES LTD","07022019","misc_ref","MiscRef"
13995509,"2257018664","2018-06-01","2018-07-30",0,"80.47","13.41","67.06",53,"ROBERT BOSCH LIMITED","080618006E","misc_ref","MiscRef"
20221328,"2257279273","2021-12-23","2022-04-22",0,"1290.30","215.05","1075.25",113,"ROBERT BOSCH LIMITED","3012210094","misc_ref","MiscRef"
13811064,"S328749","2018-02-16","2018-04-30",0,"60.33","10.05","50.28",67,"SYKES PICKAVANT LTD","19021802C5","misc_ref","MiscRef"
13944073,"EEC770555","2018-05-09","2018-07-15",0,"49.00","8.17","40.83",63,"EUROPEAN EXHAUST & CATALYST LTD.","10051803C9","misc_ref","MiscRef"
20473018,"18216799","2022-10-14","2022-11-15",0,"97.62","16.27","81.35",25,"KLARIUS PRODUCTS LTD","17102022","misc_ref","MiscRef"
20385039,"18157032","2022-06-30","2022-07-15",0,"164.09","27.35","136.74",14,"KLARIUS PRODUCTS LTD","01072022","misc_ref","MiscRef"
21008569,"18600492","2024-07-25","2024-08-15",0,"45.84","7.64","38.20",15,"KLARIUS PRODUCTS LTD","26072024","misc_ref","MiscRef"
13780352,"18347350","2018-01-29","2018-03-31",0,"65.80","10.97","54.83",57,"FERRARIS PISTON SERVICES LTD","30012018","misc_ref","MiscRef"
14968895,"17719621","2020-05-06","2020-06-15",0,"55.16","9.19","45.97",32,"KLARIUS PRODUCTS LTD","11052020","misc_ref","MiscRef"
20995036,"A7260957616","2024-07-03","2024-08-02",0,"102.42","17.07","85.35",34,"ATS EUROMASTER LTD","0907240014","misc_ref","MiscRef"
20693653,"26952","2023-06-30","2023-08-31",0,"82.70","13.78","68.92",59,"SYKES PICKAVANT LTD","03072300A0","misc_ref","MiscRef"
20466639,"18212330","2022-10-06","2022-11-15",0,"76.54","12.76","63.78",35,"KLARIUS PRODUCTS LTD","07102022","misc_ref","MiscRef"
14687905,"19-503557","2019-09-12","2019-11-11",0,"146.62","24.44","122.18",63,"PATREBCIAL UK","12092019","misc_ref","MiscRef"
19883585,"113175021","2020-12-10","2021-01-15",0,"41.88","0.00","41.88",8,"ANDREW PAGE 1917 LTD","1512200375","misc_ref","MiscRef"
20858076,"18482989","2024-01-15","2024-02-15",0,"240.52","40.09","200.43",24,"KLARIUS PRODUCTS LTD","16012024","misc_ref","MiscRef"
14287026,"17446635","2018-11-28","2018-12-15",0,"98.38","16.40","81.98",32,"KLARIUS PRODUCTS LTD","29112018","misc_ref","MiscRef"
13706786,"17239336","2017-12-07","2018-01-15",0,"1.08","0.18","0.90",15,"KLARIUS PRODUCTS LTD","08122017","misc_ref","MiscRef"
13735621,"2050091217","2017-12-29","2018-02-28",0,"725.89","120.98","604.91",57,"JACK SEALEY LIMITED","0201180272","misc_ref","MiscRef"
19945063,"65932LC SWINDON","2021-02-23","2021-02-24",0,"92.40","15.40","77.00",1,"Shaun Baines","K0003014","misc_ref","MiscRef"
20123194,"UKF056698","2021-09-10","2021-10-15",0,"1250.00","0.00","1250.00",64,"EURO CAR PARTS LIMITED T/AS VEGE UK","13092102F2","misc_ref","MiscRef"
14257685,"11361497","2018-11-09","2019-01-31",0,"98.96","16.49","82.47",82,"FERRARIS PISTON SERVICES LTD","10112018","misc_ref","MiscRef"
20044082,"17939513","2021-06-14","2021-07-15",0,"48.79","8.13","40.66",30,"KLARIUS PRODUCTS LTD","15062021","misc_ref","MiscRef"
19884394,"7825","2020-12-14","2020-12-21",0,"5002.66","833.78","4168.88",9,"M3J SOLUTIONS LIMITED","1512200695","misc_ref","MiscRef"
19792977,"0264139606","2020-10-01","2020-12-31",2,"80.57","13.43","67.14",90,"MANN+HUMMEL (UK) LTD","02102000DE","misc_ref","MiscRef"
13934625,"19311115","2018-05-03","2018-07-31",0,"10.13","1.69","8.44",87,"FERRARIS PISTON SERVICES LTD","04052018","misc_ref","MiscRef"
13932051,"2001801661","2018-02-13","2018-03-15",2,"2820.00","0.00","2820.00",15,"CEE LOGISTICS A.S.","0205180254","misc_ref","MiscRef"
21088003,"18639824","2024-09-25","2024-10-15",0,"175.13","29.19","145.94",16,"KLARIUS PRODUCTS LTD","26092024","misc_ref","MiscRef"
20387968,"A1561933/01","2022-07-01","2022-10-31",0,"209.20","34.87","174.33",119,"BM CATALYSTS","04072022","misc_ref","MiscRef"
20769683,"I211-306621","2023-09-29","2023-10-31",2,"10149.08","0.00","10149.08",32,"NAVICO GROUP EMEA B.V.","2909230113","misc_ref","MiscRef"
20852760,"UKF115837","2024-01-09","2024-02-15",0,"3781.50","0.00","3781.50",29,"EURO CAR PARTS LIMITED T/AS VEGE UK","10012402D0","misc_ref","MiscRef"
19962070,"37469","2021-03-05","2021-04-04",0,"365.08","60.85","304.23",28,"COMPLETE AUTOMOTIVE AFTERMARKET SOLUTIONS LTD","120321013C","misc_ref","MiscRef"
20066377,"0264248526","2021-07-08","2021-11-05",2,"1069.85","178.31","891.54",119,"MANN+HUMMEL (UK) LTD","09072102F2","misc_ref","MiscRef"
14590776,"2253427","2019-07-02","2019-08-01",2,"90.71","0.00","90.71",35,"LUCAS ELECTRICAL EUROPE","0407190162","misc_ref","MiscRef"
20061934,"17950588","2021-07-02","2021-08-15",0,"8.94","1.49","7.45",39,"KLARIUS PRODUCTS LTD","05072021","misc_ref","MiscRef"
20245385,"25453","2022-01-17","2022-02-16",0,"189.00","31.50","157.50",18,"AUTO SERVICES PERTH LTD","310122014A","misc_ref","MiscRef"
19986809,"INV/2021/03/0014","2021-03-04","2021-04-03",0,"153.48","25.58","127.90",35,"FUTURE GARMENTS LTD (EXPENSE)","0904210140","misc_ref","MiscRef"
20490884,"18229454","2022-11-04","2022-12-15",0,"65.33","10.89","54.44",32,"KLARIUS PRODUCTS LTD","07112022","misc_ref","MiscRef"
20247609,"18073298","2022-01-31","2022-02-15",0,"1133.98","189.00","944.98",10,"KLARIUS PRODUCTS LTD","01022022","misc_ref","MiscRef"
13996450,"SLS56085848","2018-06-07","2018-08-31",1,"2135.55","0.00","2135.55",143,"WAI GLOBAL","080618029D","misc_ref","MiscRef"
21201124,"18718799","2025-01-22","2025-02-15",0,"29.89","4.98","24.91",23,"KLARIUS PRODUCTS LTD","23012025","misc_ref","MiscRef"
14359657,"12","2018-09-14","2018-10-14",0,"40.00","0.00","40.00",7,"ROADS AUTOCARE LTD","1901210276","misc_ref","MiscRef"
20257738,"18079394","2022-02-10","2022-03-15",0,"65.32","10.89","54.43",28,"KLARIUS PRODUCTS LTD","11022022","misc_ref","MiscRef"
20430939,"50160","2022-08-15","2022-09-14",0,"316.76","52.79","263.97",15,"COMPLETE AUTOMOTIVE AFTERMARKET SOLUTIONS LTD","25082202B4","misc_ref","MiscRef"
20518302,"18248347","2022-12-08","2023-01-15",0,"97.06","16.18","80.88",35,"KLARIUS PRODUCTS LTD","09122022","misc_ref","MiscRef"
20023373,"17925650","2021-05-19","2021-06-15",0,"58.61","9.77","48.84",25,"KLARIUS PRODUCTS LTD","20052021","misc_ref","MiscRef"
13779400,"18284695","2018-01-23","2018-03-31",0,"46.44","7.74","38.70",63,"FERRARIS PISTON SERVICES LTD","24012018","misc_ref","MiscRef"
20131385,"A1469553","2021-09-20","2021-12-31",0,"242.13","40.36","201.77",101,"BM CATALYSTS","21092021","misc_ref","MiscRef"
20358271,"18141389","2022-06-01","2022-07-15",0,"118.82","19.80","99.02",39,"KLARIUS PRODUCTS LTD","06062022","misc_ref","MiscRef"
19946557,"0000103856","2021-02-16","2021-03-18",0,"13800.00","2300.00","11500.00",22,"CAR-O-LINER UK","250221007A","misc_ref","MiscRef"
20925928,"18533634","2024-04-08","2024-05-15",0,"70.75","11.79","58.96",31,"KLARIUS PRODUCTS LTD","09042024","misc_ref","MiscRef"
13869843,"17291280","2018-03-24","2018-04-15",0,"46.37","7.73","38.64",18,"KLARIUS PRODUCTS LTD","26032018","misc_ref","MiscRef"
13773555,"A1085912","2018-01-26","2018-04-30",0,"409.80","68.30","341.50",90,"BM CATALYSTS","27012018","misc_ref","MiscRef"
21125434,"136252","2024-10-30","2024-11-29",0,"35.28","5.88","29.40",30,"KRP SUPPLIES LTD","31102401E9","misc_ref","MiscRef"
13986138,"91624","2018-06-04","2018-07-20",0,"828.00","138.00","690.00",45,"SILVERHOOK (WARE MOTORAMA)","0406180184","misc_ref","MiscRef"
13948628,"17319962","2018-05-12","2018-06-15",0,"59.12","9.85","49.27",32,"KLARIUS PRODUCTS LTD","14052018","misc_ref","MiscRef"
19784993,"17795714","2020-09-24","2020-10-15",0,"73.48","12.25","61.23",5,"KLARIUS PRODUCTS LTD","25092020","misc_ref","MiscRef"
20085756,"43771","2021-07-29","2021-08-28",0,"240.00","40.00","200.00",28,"HM LEGAL SERVICES LIMITED T/A HILLYER MCKEOWN","30072100E2","misc_ref","MiscRef"
19773789,"33754","2020-09-15","2020-10-15",0,"220.68","36.78","183.90",30,"COMPLETE AUTOMOTIVE AFTERMARKET SOLUTIONS LTD","1609200072","misc_ref","MiscRef"
20582962,"18289395","2023-02-24","2023-03-15",0,"423.46","70.58","352.88",11,"KLARIUS PRODUCTS LTD","27022023","misc_ref","MiscRef"
20630369,"SI003809106","2023-04-20","2023-06-30",0,"1042.54","173.75","868.79",73,"JACK SEALEY LIMITED","210423023B","misc_ref","MiscRef"
13775876,"18390121","2018-02-01","2018-04-30",0,"20.87","3.48","17.39",84,"FERRARIS PISTON SERVICES LTD","02022018","misc_ref","MiscRef"
14611489,"SI-00455038","2019-05-31","2019-07-31",0,"23.94","3.99","19.95",57,"THE TOOL CONNECTION LTD","0306190424","misc_ref","MiscRef"
14845930,"02805218","2020-01-14","2020-03-31",0,"56.27","9.38","46.89",76,"FERRARIS PISTON SERVICES LTD","15012020","misc_ref","MiscRef"
20948868,"18551841","2024-05-07","2024-06-15",0,"15.67","2.61","13.06",38,"KLARIUS PRODUCTS LTD","08052024","misc_ref","MiscRef"
13675755,"17593337","2017-11-07","2018-01-31",0,"110.32","18.39","91.93",30,"FERRARIS PISTON SERVICES LTD","08112017","misc_ref","MiscRef"
14642759,"0000320707","2019-08-08","2019-09-30",0,"2334.00","389.00","1945.00",53,"IVOR SEARLE LTD","09081903C9","misc_ref","MiscRef"
14754038,"17631584","2019-10-28","2019-11-15",0,"127.81","21.30","106.51",31,"KLARIUS PRODUCTS LTD","29102019","misc_ref","MiscRef"
20535717,"18257844","2023-01-03","2023-02-15",0,"41.56","6.93","34.63",36,"KLARIUS PRODUCTS LTD","05012023","misc_ref","MiscRef"
20671180,"231023","2023-05-31","2023-07-31",2,"5149.20","0.00","5149.20",72,"ERRECOM S.R.L","070623002F","misc_ref","MiscRef"
20622239,"18315414","2023-04-12","2023-05-15",0,"106.48","17.75","88.73",29,"KLARIUS PRODUCTS LTD","13042023","misc_ref","MiscRef"
14701493,"3650011","2019-09-20","2019-10-20",0,"1118.45","186.41","932.04",24,"CCS MEDIA LIMITED","2309190147","misc_ref","MiscRef"
20764915,"59081","2023-09-19","2023-11-18",0,"6701.95","1116.98","5584.97",53,"CONCEPT CHEMICALS & COATINGS (PAINT","2509230032","misc_ref","MiscRef"
19864984,"062345677","2020-10-21","2020-11-15",0,"45.48","0.00","45.48",12,"ANDREW PAGE 1917 LTD","1112203DDA","misc_ref","MiscRef"
20666312,"18343719","2023-05-31","2023-06-15",0,"160.39","26.73","133.66",8,"KLARIUS PRODUCTS LTD","01062023","misc_ref","MiscRef"
14781613,"GB8632416","2019-10-12","2019-11-30",0,"226.20","35.70","190.50",17,"P&O EUROPEAN FERRIES (IRISH SEA) LIMITED","151119005E","misc_ref","MiscRef"
13848522,"IN22375","2018-02-28","2018-03-30",0,"2412.00","402.00","2010.00",22,"MAINLINE AUTOMOTIVE","14031800D2","misc_ref","MiscRef"
20232925,"SI003104862","2022-01-14","2022-03-31",0,"1367.86","227.98","1139.88",73,"JACK SEALEY LIMITED","170122013A","misc_ref","MiscRef"
20456293,"UKF081171","2022-09-23","2022-10-15",0,"2905.00","0.00","2905.00",28,"EURO CAR PARTS LIMITED T/AS VEGE UK","260922027D","misc_ref","MiscRef"
14558131,"19-502372","2019-06-12","2019-08-11",0,"250.28","41.71","208.57",57,"PATREBCIAL UK","12062019","misc_ref","MiscRef"
20831257,"18466309","2023-12-11","2024-01-15",0,"374.10","62.35","311.75",31,"KLARIUS PRODUCTS LTD","12122023","misc_ref","MiscRef"
21079178,"18633503","2024-09-16","2024-10-15",0,"176.53","29.42","147.11",25,"KLARIUS PRODUCTS LTD","17092024","misc_ref","MiscRef"
14272680,"17441336","2018-11-19","2018-12-15",0,"40.40","6.73","33.67",41,"KLARIUS PRODUCTS LTD","20112018","misc_ref","MiscRef"
13612681,"210326056","2019-05-07","2019-08-05",0,"479.88","79.98","399.90",470,"MEYLE UK LTD.","08051904D0","misc_ref","MiscRef"
13644738,"17743883","2020-06-30","2020-07-15",0,"343.48","57.25","286.23",16,"KLARIUS PRODUCTS LTD","01072020","misc_ref","MiscRef"
21006322,"IN1045066","2024-07-23","2024-10-21",0,"66.17","11.03","55.14",87,"ELRING PARTS CO.LTD.","240724018F","misc_ref","MiscRef"
13915081,"19199231","2018-04-23","2018-06-30",0,"8.62","1.44","7.18",66,"FERRARIS PISTON SERVICES LTD","24042018","misc_ref","MiscRef"
14347270,"173982","2019-01-01","2019-01-31",0,"468.00","78.00","390.00",15,"HIREMECH LIMITED","19011600D6","misc_ref","MiscRef"
14555361,"17550860","2019-06-10","2019-07-15",0,"997.18","166.20","830.98",37,"KLARIUS PRODUCTS LTD","11062019","misc_ref","MiscRef"
19776399,"17790183","2020-09-16","2020-10-15",0,"212.38","35.40","176.98",13,"KLARIUS PRODUCTS LTD","17092020","misc_ref","MiscRef"
13975581,"1134952","2018-05-14","2018-05-14",0,"88.59","14.77","73.82",0,"OPUS NETWORK SERVICES","2905180109","misc_ref","MiscRef"
14127548,"10521519","2018-08-21","2018-10-31",0,"10.68","1.78","8.90",69,"FERRARIS PISTON SERVS LTD BRISTOL","22082018","misc_ref","MiscRef"
20022510,"15705","2021-05-19","2021-06-18",0,"189.00","31.50","157.50",29,"AUTO Q (I) LIMITED","2005210035","misc_ref","MiscRef"
20756612,"038090","2023-09-13","2023-11-12",0,"1443.13","240.52","1202.61",57,"BREMSEN TECHNIK UK LTD","14092301DC","misc_ref","MiscRef"
14635134,"01075207","2019-08-02","2019-10-31",0,"44.04","7.34","36.70",88,"FERRARIS PISTON SERVICES LTD","03082019","misc_ref","MiscRef"
14782512,"02259780","2019-11-18","2020-01-31",0,"133.93","22.32","111.61",72,"FERRARIS PISTON SERVICES LTD","19112019","misc_ref","MiscRef"
20305058,"GLU29020824","2022-03-31","2022-04-30",0,"377.30","62.88","314.42",25,"ENTERPRISE RENT-A-CAR UK LIMITED","0404220089","misc_ref","MiscRef"
14717167,"EEC802700","2019-10-03","2019-12-15",0,"47.93","7.99","39.94",71,"EUROPEAN EXHAUST & CATALYST LTD.","03101904AB","misc_ref","MiscRef"
13702434,"17861564","2017-12-05","2018-02-28",0,"57.05","9.51","47.54",58,"FERRARIS PISTON SERVICES LTD","06122017","misc_ref","MiscRef"
19838882,"2257198733","2020-11-19","2021-01-31",0,"6472.70","1078.78","5393.92",42,"ROBERT BOSCH LIMITED","19112020","misc_ref","MiscRef"
19965496,"17888627","2021-03-15","2021-04-15",0,"12.02","2.00","10.02",30,"KLARIUS PRODUCTS LTD","16032021","misc_ref","MiscRef"
13616412,"6120775135","2020-03-27","2020-09-23",0,"38513.71","6311.61","32202.10",178,"ZF TRADING UK LTD","3003200349","misc_ref","MiscRef"
19940753,"17875688","2021-02-18","2021-03-15",0,"26.99","4.50","22.49",21,"KLARIUS PRODUCTS LTD","19022021","misc_ref","MiscRef"
19802900,"17806972","2020-10-13","2020-11-15",0,"199.96","33.33","166.63",30,"KLARIUS PRODUCTS LTD","14102020","misc_ref","MiscRef"
13922956,"19225466","2018-04-26","2018-06-30",0,"31.76","5.29","26.47",63,"FERRARIS PISTON SERVICES LTD","27042018","misc_ref","MiscRef"
20646404,"EEC870751","2023-05-09","2023-07-31",0,"518.05","86.34","431.71",83,"EUROPEAN EXHAUST & CATALYST LTD.","09052302DE","misc_ref","MiscRef"
20842934,"I211-310813","2023-12-29","2024-01-31",2,"1902.74","0.00","1902.74",33,"NAVICO GROUP EMEA B.V.","2912230083","misc_ref","MiscRef"
20686346,"18358101","2023-06-22","2023-07-15",0,"151.76","25.29","126.47",21,"KLARIUS PRODUCTS LTD","23062023","misc_ref","MiscRef"
19870756,"008369215","2020-11-30","2020-12-15",0,"127.77","0.00","127.77",12,"ANDREW PAGE 1917 LTD","1112201654","misc_ref","MiscRef"
